Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT16,OUT017,4088.3508
FDR40,OUT035,1293.2098
DRG25,OUT017,3442.4155
FDT10,OUT035,1085.9706
FDY32,OUT013,2745.7498
FDN50,OUT035,1565.8021
FDZ35,OUT019,435.4806
NCP54,OUT045,2092.966
NCD07,OUT035,1849.407
FDS02,OUT018,2914.7146
DRN59,OUT018,472.90707
DRB24,OUT013,2232.5386
FDP37,OUT027,3023.7458
DRB01,OUT018,3233.1865
FDR47,OUT046,3149.6882
NCM31,OUT010,282.39194
NCF06,OUT027,5316.9897
NCV17,OUT027,3182.4211
FDS10,OUT049,3072.9543
FDN52,OUT035,1329.5468
FDZ48,OUT013,2118.0354
FDJ48,OUT049,4854.292
DRB13,OUT027,3928.4712
FDV59,OUT017,4101.794
FDL32,OUT035,1969.9589
FDZ12,OUT035,2081.8499
NCR06,OUT027,735.07965
FDP51,OUT017,2069.5579
FDY22,OUT013,2310.9592
FDZ38,OUT049,3564.4033
NCO54,OUT035,962.8975
FDR23,OUT035,3020.0156
FDM38,OUT049,919.9233
FDS25,OUT013,1968.966
FDZ22,OUT013,1286.8157
FDZ20,OUT019,1057.1305
FDD45,OUT010,190.63603
FDN03,OUT049,4361.0894
NCW30,OUT046,2964.8743
FDY24,OUT027,1712.3284
FDJ26,OUT019,513.27625
FDM15,OUT049,2421.0103
NCW54,OUT027,1764.9746
FDA23,OUT045,1666.6879
FDA39,OUT019,89.80581
FDZ12,OUT017,2478.1638
NCB42,OUT046,2062.8567
FDL16,OUT046,747.4709
FDO24,OUT019,568.00085
NCP42,OUT046,2909.863
FDR19,OUT018,1953.3289
DRL01,OUT045,3102.778
FDV37,OUT046,3448.451
FDI41,OUT010,342.04474
FDF58,OUT049,998.2923
NCF43,OUT018,1384.1448
FDN02,OUT049,3993.0527
NCP41,OUT035,1791.6472
NCY17,OUT027,1093.7041
FDL58,OUT027,3861.3535
NCA30,OUT027,5148.0825
FDE46,OUT018,2214.8953
FDY38,OUT035,4067.3816
NCH29,OUT027,2809.3909
FDO20,OUT045,4739.327
FDP44,OUT018,1361.0563
FDM02,OUT027,2482.2502
FDJ14,OUT027,2059.8613
FDH04,OUT010,184.58316
DRK23,OUT046,4091.5967
NCW05,OUT046,1923.2467
FDF12,OUT049,2162.339
FDL51,OUT019,557.7212
FDN03,OUT018,4673.559
DRJ37,OUT049,2297.2454
FDM12,OUT019,409.7081
FDA16,OUT045,3694.5735
NCB07,OUT017,3443.8447
NCI17,OUT019,214.95172
FDR51,OUT046,2292.563
FDJ55,OUT045,3503.5105
NCZ17,OUT013,677.64496
FDU25,OUT013,859.7257
NCG18,OUT045,1707.9967
DRM11,OUT017,3754.2766
FDH16,OUT035,1489.8024
FDZ04,OUT018,711.38
NCX53,OUT035,2327.8752
FDX38,OUT027,1452.6224
FDX09,OUT046,2664.1145
NCW05,OUT018,1273.5817
NCS41,OUT017,3626.7493
FDI26,OUT046,2538.2705
NCZ41,OUT027,3339.5952
NCK06,OUT046,2075.1418
FDX23,OUT027,2695.3694
NCA42,OUT046,2611.0413
FDC20,OUT049,858.856
DRC49,OUT018,2032.6183
FDX01,OUT013,1932.2126
FDC08,OUT045,3367.1802
FDC02,OUT017,4033.5325
FDK10,OUT045,2913.7373
DRC24,OUT013,2563.041
FDW16,OUT019,246.66891
NCU06,OUT018,3181.786
DRA59,OUT045,3252.507
FDR24,OUT019,329.72675
DRL35,OUT018,360.72824
FDA49,OUT013,1342.1678
NCC55,OUT046,630.8995
DRD24,OUT019,251.12047
NCE55,OUT049,3048.4736
FDT33,OUT045,3001.439
NCT53,OUT013,2815.1326
FDS26,OUT046,3843.2588
FDL22,OUT018,1222.2749
FDP44,OUT017,1809.6339
FDC52,OUT018,1901.8534
FDI53,OUT010,461.5094
FDZ23,OUT046,3223.2747
NCT18,OUT013,3402.5247
FDR13,OUT046,2079.1062
FDB09,OUT010,353.3898
FDZ60,OUT013,1923.2996
FDB11,OUT046,3420.1716
FDC10,OUT018,1432.5671
FDW56,OUT035,3442.9126
FDK14,OUT027,2062.5398
DRE27,OUT027,2465.574
FDA38,OUT017,3530.869
FDT11,OUT045,2839.4055
FDP15,OUT035,3542.7642
FDV27,OUT035,1435.9968
FDS36,OUT027,2557.386
FDY40,OUT027,1261.1692
NCF19,OUT049,735.9131
FDF53,OUT045,3402.5605
FDS14,OUT027,4484.267
FDE56,OUT046,1096.2286
FDZ19,OUT035,2516.5547
FDZ46,OUT013,1823.6531
FDR16,OUT046,3200.779
FDG29,OUT018,499.44662
NCE30,OUT017,3416.4429
FDZ40,OUT046,781.6272
FDG58,OUT018,2518.8696
DRH03,OUT013,1468.7924
FDZ47,OUT045,1625.9221
FDV04,OUT018,2523.6736
FDZ10,OUT018,1558.5623
FDG46,OUT017,2101.357
NCF07,OUT045,1536.5608
FDY44,OUT035,3215.7798
FDB21,OUT013,3873.633
FDS20,OUT035,3213.564
FDS49,OUT049,1230.7897
FDX55,OUT027,5146.0767
NCQ02,OUT018,3083.2114
FDR25,OUT013,4882.98
DRG39,OUT045,828.2563
FDB46,OUT046,3393.6526
NCC30,OUT018,2774.683
FDE58,OUT035,2176.6833
FDC05,OUT019,536.0054
FDY15,OUT046,2580.8677
FDG14,OUT046,2257.1445
FDL08,OUT049,3960.8335
FDQ47,OUT013,556.0557
FDN12,OUT035,1920.2872
FDW10,OUT013,2691.4988
FDD02,OUT035,2043.1813
FDX35,OUT010,877.0771
FDT35,OUT046,3204.5635
DRN47,OUT019,182.15082
FDB11,OUT010,643.8924
FDN20,OUT045,2972.5515
FDB59,OUT035,3277.9888
FDJ58,OUT045,3215.7366
FDU60,OUT046,3270.54
FDS03,OUT049,917.99963
FDU40,OUT019,399.58978
DRH15,OUT049,744.71326
FDD04,OUT027,3983.4048
FDQ01,OUT046,4405.6006
FDF28,OUT035,2047.0396
FDD22,OUT010,368.64062
FDY19,OUT046,2031.0569
FDN33,OUT035,1529.1388
FDV36,OUT035,2165.2017
FDW01,OUT010,367.53464
FDJ28,OUT049,3027.8816
FDB17,OUT035,2972.7957
FDM40,OUT049,2061.1365
FDV46,OUT045,1937.803
FDQ44,OUT049,1997.3667
NCD42,OUT046,684.0378
DRH37,OUT046,2987.242
FDR10,OUT018,2961.6665
NCD06,OUT027,1156.0756
FDI53,OUT046,2655.3108
FDG16,OUT035,3711.6924
DRB25,OUT046,1743.043
FDY09,OUT046,2664.1084
FDX48,OUT045,2827.327
FDC03,OUT010,726.66473
FDT47,OUT035,1830.9319
FDW44,OUT027,5328.34
FDT24,OUT017,1235.2623
FDT12,OUT019,389.0767
NCS38,OUT035,2108.0461
FDO39,OUT035,3286.6345
FDA13,OUT046,719.2995
FDO48,OUT035,3481.7456
DRJ01,OUT017,2740.3337
FDD53,OUT018,432.47852
NCT05,OUT049,4463.865
FDQ51,OUT045,802.9683
FDU60,OUT013,3125.285
FDC59,OUT046,1167.397
FDP36,OUT035,735.7835
NCM19,OUT017,1878.0831
FDL16,OUT035,699.48975
FDE50,OUT018,3024.1826
NCR18,OUT013,662.47577
NCD30,OUT035,1663.5066
FDH31,OUT013,1588.7117
FDD56,OUT019,87.87191
FDC47,OUT049,3566.1099
FDZ21,OUT045,1577.8339
FDM01,OUT049,1725.9193
FDF24,OUT013,1305.3892
FDW23,OUT017,718.4645
FDY52,OUT018,685.135
DRH37,OUT027,4805.3647
DRO47,OUT027,2830.5088
FDR25,OUT049,3666.6863
FDQ24,OUT027,6672.8506
DRJ51,OUT018,3029.8613
NCU06,OUT035,3707.3696
NCV18,OUT018,1029.871
NCC06,OUT027,2536.2756
FDZ01,OUT018,1390.9779
FDT14,OUT017,2100.8445
FDD11,OUT019,298.19012
FDN09,OUT017,2842.336
NCO18,OUT010,745.4655
FDZ50,OUT045,3347.161
FDS44,OUT013,4107.0156
FDI36,OUT045,2720.5815
FDA26,OUT010,690.1077
NCY53,OUT049,2125.1846
FDF32,OUT049,3058.3818
FDF59,OUT010,292.20584
FDB20,OUT046,1277.596
DRH11,OUT035,849.3805
FDT03,OUT049,2131.816
NCH06,OUT035,4199.254
FDR55,OUT049,3120.2886
FDI10,OUT035,3692.5222
FDZ12,OUT045,2184.3127
FDM12,OUT049,3186.7
DRB25,OUT045,1666.1556
NCS41,OUT013,3531.9492
NCT53,OUT049,2814.1128
NCD55,OUT013,651.9378
FDY08,OUT049,2134.7615
NCP55,OUT049,889.71
FDA33,OUT013,2385.8296
FDQ33,OUT013,2552.8784
FDE45,OUT027,5582.889
FDT26,OUT013,2045.7444
NCV53,OUT049,4235.309
FDK60,OUT027,2399.7026
NCJ29,OUT046,1315.8898
FDI15,OUT045,4514.4297
FDX21,OUT013,1896.6476
FDV49,OUT019,-644.4926
DRO59,OUT046,1281.4017
FDZ14,OUT045,2100.287
FDP32,OUT027,3759.3862
FDC33,OUT017,3282.1558
FDT14,OUT010,275.49686
NCN54,OUT027,2052.9954
FDR57,OUT027,5030.4663
DRK12,OUT046,523.6137
FDX52,OUT049,3020.642
FDX08,OUT010,420.8165
FDP10,OUT010,224.38536
NCP50,OUT045,1225.3473
NCL06,OUT013,4155.282
FDP25,OUT013,3253.8813
FDE53,OUT013,1755.5864
FDL27,OUT017,1111.9741
FDC35,OUT049,3713.277
DRJ47,OUT010,1122.7686
FDD16,OUT018,835.1671
NCN42,OUT049,2228.7668
FDC38,OUT027,3088.2566
NCO07,OUT045,3408.827
FDQ20,OUT049,645.0387
FDI32,OUT046,2153.7795
FDN20,OUT010,718.883
DRJ51,OUT027,6090.7764
FDU08,OUT045,1441.7378
DRN37,OUT019,516.23175
FDD05,OUT010,343.3659
FDW15,OUT046,2389.9329
FDI52,OUT046,2137.7202
DRM11,OUT049,3565.3552
NCO06,OUT045,625.12195
FDU38,OUT049,3599.2507
FDU59,OUT018,2762.8574
FDJ10,OUT046,2610.3992
FDM13,OUT049,1618.3131
NCJ30,OUT019,529.1985
FDM45,OUT018,1449.1335
FDP36,OUT045,687.13245
NCD30,OUT010,270.92038
FDN48,OUT017,1538.8359
FDY32,OUT049,2760.3618
FDU47,OUT046,2213.957
FDF17,OUT019,464.10864
FDP34,OUT017,2987.0964
FDA47,OUT049,2949.4639
DRD27,OUT027,2235.0854
FDW38,OUT045,967.56616
FDZ15,OUT019,318.2147
FDZ03,OUT027,4941.5483
NCN19,OUT049,3159.5874
FDG02,OUT035,3226.9194
FDS31,OUT035,3423.8938
FDW43,OUT019,477.8594
FDZ47,OUT010,295.62085
FDO57,OUT017,2811.665
NCL07,OUT013,678.28174
NCV42,OUT013,1795.7526
FDP40,OUT017,2044.1257
FDP48,OUT019,654.0249
FDH21,OUT017,3112.252
NCP02,OUT049,1101.7451
FDK24,OUT049,796.4009
FDC41,OUT045,1127.6537
FDF08,OUT017,1350.5488
FDO49,OUT017,622.25134
FDS56,OUT027,8983.96
FDX46,OUT018,761.82623
FDQ07,OUT013,3287.792
FDC32,OUT010,225.00888
FDT21,OUT019,441.91147
FDG58,OUT045,2621.1401
FDW14,OUT049,1310.7461
DRA12,OUT027,3173.4856
FDV27,OUT013,1237.0875
DRD25,OUT013,1840.2375
DRF48,OUT027,6202.3555
FDX24,OUT017,1483.8745
DRJ51,OUT046,3474.8687
FDE45,OUT045,3247.6836
FDE14,OUT046,1837.3214
FDG53,OUT045,1965.0015
FDT08,OUT046,2431.3066
DRC27,OUT027,6034.095
FDG20,OUT035,3123.723
FDC21,OUT046,1844.8573
FDV31,OUT018,2857.128
FDB58,OUT045,2277.642
FDV23,OUT046,2074.4744
FDA25,OUT019,265.96512
FDC15,OUT046,2791.9036
FDU47,OUT049,2095.8457
FDE23,OUT013,762.8085
FDS08,OUT013,2838.6104
FDW03,OUT027,2703.0105
FDJ60,OUT018,2663.991
FDM34,OUT017,2078.5586
FDW33,OUT013,1735.434
FDZ40,OUT013,771.57245
FDE33,OUT018,900.83466
NCC06,OUT010,192.48763
FDU11,OUT046,2391.9583
FDL44,OUT017,2892.0051
NCZ29,OUT017,2162.1487
FDG28,OUT010,316.81134
FDL12,OUT018,683.326
FDD52,OUT017,1726.1547
FDO15,OUT013,1130.6444
NCN29,OUT027,1393.8328
FDW36,OUT013,1718.9211
FDB21,OUT046,3476.474
FDZ28,OUT013,2210.591
FDY10,OUT035,2171.7324
DRG39,OUT017,857.88574
FDN28,OUT013,1792.7994
FDV15,OUT035,1753.0258
DRI13,OUT035,3214.662
FDH20,OUT046,1672.9358
FDY51,OUT013,3424.5088
FDE16,OUT013,3644.131
FDX40,OUT018,387.32974
FDC48,OUT018,908.86536
FDS14,OUT046,2206.1592
FDX56,OUT017,4465.0093
FDI10,OUT046,3537.3623
FDI14,OUT013,2136.265
DRM48,OUT013,631.2701
NCH07,OUT027,4852.4604
FDY26,OUT013,3954.1501
FDD02,OUT027,2402.0242
FDM12,OUT046,3005.8313
DRF01,OUT010,521.52936
FDV36,OUT046,2253.045
DRI59,OUT013,3555.6125
FDV03,OUT018,2447.4988
FDO39,OUT017,3369.395
NCB07,OUT018,2509.143
FDH38,OUT027,2805.026
FDZ13,OUT035,783.31335
NCZ30,OUT046,2008.7128
NCA06,OUT035,699.1635
FDB04,OUT049,1345.6696
FDN50,OUT013,1570.7802
NCG06,OUT049,3046.652
NCY17,OUT018,540.8358
FDC23,OUT046,3310.9626
FDK33,OUT049,3831.6707
FDR03,OUT049,4117.4385
FDZ07,OUT045,948.62994
FDO38,OUT013,1200.2716
FDS59,OUT046,1918.5183
DRM11,OUT019,65.508194
FDX52,OUT027,5581.531
DRJ35,OUT018,624.73645
NCP53,OUT046,3613.4194
FDW15,OUT019,403.92654
DRI47,OUT045,2499.6902
DRZ11,OUT035,1975.914
FDS02,OUT013,2927.314
DRD49,OUT018,3267.5984
FDW38,OUT049,822.6288
FDR21,OUT019,456.32187
FDE40,OUT013,850.8399
FDI02,OUT045,1886.292
FDQ04,OUT045,641.58704
FDY14,OUT017,4764.28
NCT54,OUT046,1291.0157
DRD25,OUT017,1783.6134
DRE01,OUT045,3702.5554
FDJ12,OUT010,811.99615
NCZ05,OUT049,1671.4224
DRB25,OUT019,196.89507
NCC31,OUT045,2629.3542
FDM16,OUT045,1219.1586
DRG11,OUT049,1550.8573
FDV24,OUT027,3909.4365
FDV43,OUT046,733.39874
FDG05,OUT018,2259.468
FDV23,OUT010,299.35825
FDI58,OUT018,1167.8285
FDQ11,OUT017,4253.6484
FDC05,OUT027,5515.4805
FDF40,OUT013,2954.5693
FDU02,OUT018,3101.1882
FDT32,OUT013,3363.06
NCF06,OUT017,3841.8552
FDT46,OUT013,720.96204
FDR58,OUT010,123.524956
FDY04,OUT046,2912.351
FDT58,OUT045,3136.612
FDE46,OUT049,2218.5366
DRH11,OUT017,817.27325
DRI51,OUT046,3382.734
FDC35,OUT017,4271.831
FDP45,OUT035,3932.4827
FDC45,OUT017,3064.8965
FDU01,OUT045,3302.5032
FDJ53,OUT010,264.89462
FDJ46,OUT017,3383.597
FDX07,OUT013,3452.178
NCI30,OUT049,3119.2925
FDE47,OUT027,3305.7007
FDV48,OUT045,1324.0411
FDN16,OUT019,259.5434
FDM52,OUT013,2596.943
FDA32,OUT027,5791.225
FDH05,OUT017,2867.245
FDW25,OUT010,203.41261
FDQ09,OUT046,1962.0789
NCM17,OUT010,89.60705
DRM59,OUT046,2049.74
FDV47,OUT027,2001.1292
DRE15,OUT035,1240.6846
FDS25,OUT010,211.6923
NCZ05,OUT018,1334.9288
NCV05,OUT019,449.15097
DRM37,OUT046,3113.2942
FDV58,OUT027,5193.22
FDN22,OUT027,6245.418
NCO06,OUT049,628.4181
FDT56,OUT019,175.25717
FDM02,OUT013,1261.2925
FDA09,OUT046,3084.4873
NCC06,OUT035,2060.2837
NCL54,OUT049,3061.6978
NCB55,OUT017,952.6565
FDB12,OUT017,1791.9163
NCA54,OUT049,2833.0515
NCS38,OUT049,1928.8986
FDC02,OUT049,3650.3438
FDK44,OUT019,242.87708
FDE16,OUT035,3947.9478
NCS05,OUT035,2021.8987
FDZ59,OUT045,3093.069
FDI20,OUT017,3913.4456
FDQ14,OUT046,2290.0984
FDF53,OUT017,3343.6511
FDW25,OUT017,1433.0627
NCQ43,OUT010,211.26164
FDX52,OUT013,2986.9822
FDE28,OUT045,3967.881
FDN15,OUT017,2078.814
FDO28,OUT017,1989.2104
FDQ33,OUT045,2608.6858
FDM22,OUT010,182.46696
FDJ03,OUT017,725.5759
FDI16,OUT045,846.2546
FDI09,OUT027,4698.5244
FDX55,OUT013,2881.0208
FDS23,OUT027,3320.4685
DRC12,OUT045,3323.1448
FDH41,OUT049,3755.5496
FDN01,OUT013,3257.9385
FDV55,OUT045,2630.8164
NCJ19,OUT013,875.51184
NCY29,OUT010,186.57188
FDP03,OUT018,1534.229
FDZ52,OUT045,1823.2144
FDH31,OUT010,289.9543
FDQ19,OUT018,3391.2761
FDS15,OUT035,1743.0214
FDN32,OUT017,3485.3752
FDH32,OUT049,1472.2986
FDF33,OUT017,1873.2986
FDJ22,OUT046,3026.2092
FDG56,OUT010,136.82475
FDC05,OUT046,3013.0674
FDK09,OUT013,3164.5713
NCV29,OUT045,3155.1536
NCC43,OUT019,499.1513
NCA42,OUT049,2552.431
FDC10,OUT046,2148.7878
FDC16,OUT013,1279.5322
NCL17,OUT013,2174.5889
FDA51,OUT035,2146.3904
FDW01,OUT017,2512.0835
NCF30,OUT045,1998.6022
FDN49,OUT013,662.04065
FDY20,OUT045,1289.071
FDC15,OUT045,2383.1033
FDY24,OUT046,1108.619
NCG43,OUT017,1612.3616
FDA48,OUT013,3570.9104
NCF55,OUT017,631.66974
FDL38,OUT049,1402.9045
NCQ29,OUT018,3569.7354
FDC34,OUT017,2991.9377
FDP36,OUT027,1209.6002
FDN50,OUT010,289.1731
FDO23,OUT049,1590.148
FDT56,OUT013,833.6151
FDT13,OUT027,4915.672
FDZ03,OUT013,3217.4595
FDQ03,OUT010,509.70023
FDU44,OUT045,2829.4846
FDD03,OUT049,4107.744
NCH30,OUT013,1806.3885
FDS60,OUT010,620.8126
FDG08,OUT046,3370.5667
FDX38,OUT017,726.5925
FDD22,OUT017,2096.6025
FDW51,OUT013,3946.8665
FDL09,OUT017,3397.0254
FDZ60,OUT045,1817.786
NCH07,OUT046,2860.1147
NCQ41,OUT049,3300.9568
FDW04,OUT049,2125.3005
FDI08,OUT027,8177.359
FDR19,OUT019,362.01163
FDV13,OUT046,1397.3376
FDB52,OUT017,4160.6763
FDZ48,OUT027,2878.951
NCO14,OUT049,808.9829
FDZ50,OUT013,3736.0505
FDN27,OUT019,358.18555
FDQ60,OUT013,2061.497
FDR49,OUT017,736.66095
DRJ35,OUT027,1712.1177
DRI49,OUT017,1265.1428
FDB47,OUT017,4467.802
FDP37,OUT010,254.18343
FDR26,OUT049,2993.1475
FDY31,OUT019,422.89108
FDC11,OUT045,1415.2805
DRP47,OUT035,4332.4453
NCY54,OUT018,3698.0164
FDR27,OUT046,2106.772
FDQ21,OUT019,353.02127
NCQ29,OUT035,3507.2803
FDJ02,OUT046,2417.2654
FDE21,OUT018,1493.1533
FDM39,OUT046,2326.5532
FDZ01,OUT017,1772.4987
NCB19,OUT018,1103.1355
FDU03,OUT046,3307.1301
FDP27,OUT049,3046.863
DRF01,OUT045,2385.1877
FDM03,OUT049,1596.3904
FDV01,OUT046,2431.4597
FDS16,OUT046,2464.184
FDO45,OUT035,1449.4198
NCX06,OUT035,3255.278
FDP13,OUT046,715.2759
NCR38,OUT018,3826.3037
FDA01,OUT013,816.27966
FDT26,OUT017,1966.3171
FDD44,OUT027,7815.5884
FDB26,OUT013,860.5899
FDP45,OUT019,406.37875
NCP55,OUT046,900.1003
FDT23,OUT017,1466.4938
FDO51,OUT045,666.10614
FDA44,OUT046,938.7016
NCJ31,OUT018,3049.3
FDX37,OUT045,1630.3153
NCD18,OUT049,3086.8853
FDN40,OUT027,4989.873
FDL33,OUT017,3367.04
DRF48,OUT035,2531.9956
FDW08,OUT035,1804.6447
FDX39,OUT018,3266.6597
FDB38,OUT049,2934.08
FDY46,OUT018,2877.6633
NCB06,OUT049,3088.6423
FDA34,OUT035,3716.7417
FDA35,OUT045,2137.0903
FDQ07,OUT035,3300.774
FDU32,OUT045,2033.9904
FDU26,OUT013,2146.161
FDU13,OUT010,440.06232
FDO09,OUT035,3745.3943
FDW03,OUT019,286.59717
FDB38,OUT013,2724.8284
FDL26,OUT010,476.32407
NCN43,OUT045,1993.4763
FDH08,OUT045,4394.757
NCC31,OUT019,437.57767
FDH14,OUT035,1967.6112
FDL40,OUT017,1606.7333
FDD20,OUT035,2110.7107
NCV53,OUT035,4257.25
FDD16,OUT045,1160.1412
FDP24,OUT035,2011.1711
FDQ25,OUT045,3035.006
FDM38,OUT035,920.7297
NCT18,OUT010,399.0194
FDM34,OUT049,2031.0981
DRH37,OUT010,590.2139
NCE07,OUT013,2045.0277
FDG12,OUT013,2101.3054
FDB59,OUT010,640.20764
FDS10,OUT018,3044.6765
FDN21,OUT010,413.5647
FDM02,OUT045,1247.0333
FDO44,OUT049,1981.8792
NCN17,OUT017,1765.9354
FDH16,OUT018,1123.7378
FDL44,OUT046,2857.984
FDY47,OUT017,2152.749
DRI39,OUT046,918.45404
NCX54,OUT018,1395.7177
FDE59,OUT046,691.74384
FDO46,OUT045,3254.0027
DRE13,OUT046,1207.2322
FDW14,OUT013,1261.9281
FDF35,OUT046,1817.8693
FDO50,OUT019,279.74786
DRF49,OUT017,2058.288
FDT60,OUT049,2086.7312
FDP38,OUT045,680.5652
FDA31,OUT027,5532.7583
FDY52,OUT010,47.485184
FDD03,OUT027,5833.081
FDN52,OUT018,1089.7786
FDU20,OUT010,270.87506
FDD22,OUT035,1902.093
NCB55,OUT019,165.38214
FDN27,OUT045,1922.2943
FDD16,OUT013,1304.532
FDW48,OUT046,1279.1335
DRN35,OUT045,549.4523
FDX25,OUT049,3378.5938
DRD49,OUT049,4198.1294
FDE21,OUT019,288.69604
FDN44,OUT035,2935.4023
DRC01,OUT049,780.9629
NCK30,OUT046,3597.8076
FDU39,OUT013,799.45593
FDB49,OUT013,1463.3456
FDS12,OUT045,2012.8303
FDR57,OUT018,2919.3508
FDX22,OUT027,5444.288
FDC60,OUT013,1330.8137
NCE42,OUT049,1561.8981
NCK42,OUT049,3691.6013
DRE01,OUT017,3679.7393
FDE57,OUT018,1454.752
DRK59,OUT019,183.22737
FDB10,OUT027,5555.11
FDQ25,OUT046,2428.4246
FDY26,OUT017,4409.381
FDG28,OUT049,3496.5513
FDM14,OUT049,1766.4486
NCH29,OUT049,1722.5507
FDD48,OUT049,2186.5242
FDC17,OUT045,4544.5615
DRH49,OUT027,2119.5466
FDN44,OUT018,2647.6086
FDC29,OUT045,1960.486
DRK01,OUT019,226.82823
FDD48,OUT017,2107.5989
FDB59,OUT013,3099.16
FDY45,OUT010,1193.7106
FDX60,OUT035,1264.5115
FDT09,OUT010,362.4838
DRB24,OUT018,2386.3613
FDL13,OUT035,2851.8853
FDN16,OUT035,1856.9514
FDK57,OUT013,2004.1368
FDO22,OUT027,1997.1298
FDC57,OUT010,539.1713
FDZ13,OUT027,1486.674
FDW27,OUT013,2048.091
FDX10,OUT049,606.5269
FDY08,OUT018,1209.3767
FDA49,OUT017,1408.6648
FDC32,OUT018,1235.3373
FDO04,OUT035,902.26807
NCZ54,OUT013,2883.8738
FDY40,OUT045,684.8892
FDW36,OUT045,1765.5767
FDE11,OUT017,4289.646
DRE37,OUT045,3108.7117
NCK19,OUT017,3408.1187
FDT19,OUT035,2776.8914
FDE56,OUT045,1065.1378
FDZ57,OUT010,324.0386
FDB35,OUT035,1773.8202
FDF09,OUT010,55.182686
FDO34,OUT046,3205.7559
FDA55,OUT046,3572.0298
NCM18,OUT035,1184.0912
FDJ20,OUT019,297.42294
DRQ35,OUT019,260.2013
FDG02,OUT013,3326.037
NCU29,OUT018,2095.7378
FDL27,OUT027,1876.8185
NCA54,OUT035,2914.635
FDJ32,OUT035,1037.653
FDB21,OUT019,379.88702
FDR46,OUT035,2499.6768
FDZ32,OUT046,1769.8362
DRF36,OUT017,3291.8833
NCU54,OUT017,4370.943
NCI31,OUT017,666.0471
DRA59,OUT035,3123.8015
NCC55,OUT045,588.16266
FDE44,OUT018,588.3727
NCN26,OUT018,1538.9624
FDC11,OUT049,1416.0078
FDV24,OUT035,2124.6829
FDR40,OUT019,201.20566
NCQ17,OUT049,2833.879
FDC46,OUT045,3408.2092
NCM18,OUT046,1083.1758
FDK16,OUT046,1484.5284
FDI28,OUT017,1154.6805
FDS11,OUT018,3637.721
DRD13,OUT046,1003.3816
FDL36,OUT035,1358.06
FDI27,OUT013,700.52435
FDJ53,OUT019,343.81982
FDS44,OUT045,3732.2427
FDE28,OUT046,3749.4502
FDQ33,OUT018,2451.3137
FDB37,OUT017,3499.8804
FDQ31,OUT045,1467.6931
NCQ05,OUT046,2345.8975
FDE10,OUT013,2099.6536
FDF38,OUT017,675.94116
FDE50,OUT019,466.92075
DRG37,OUT010,477.37283
NCH06,OUT049,4467.734
FDY14,OUT045,4968.5166
FDO27,OUT017,1642.1177
FDQ19,OUT049,3764.0
FDZ26,OUT019,180.49791
FDN51,OUT013,4938.371
FDK20,OUT035,2128.72
FDD40,OUT018,3122.069
DRI25,OUT018,866.26746
FDH56,OUT017,2054.5376
FDI36,OUT027,5161.486
DRH11,OUT018,639.5793
NCV18,OUT017,1491.9548
DRI01,OUT049,3098.7861
DRE48,OUT049,3753.1125
FDS51,OUT035,1062.8152
FDM38,OUT017,758.44855
FDB60,OUT027,5412.5967
FDY58,OUT035,3542.7722
FDY22,OUT045,2270.9717
FDF11,OUT027,4553.5557
FDZ51,OUT035,1591.992
FDQ45,OUT017,3444.576
FDF17,OUT035,2801.4678
NCF31,OUT027,3704.258
FDA37,OUT013,2044.1648
FDO51,OUT046,712.0712
FDF34,OUT013,2453.0713
FDD57,OUT018,1276.1741
FDO37,OUT046,3407.3767
FDR49,OUT049,685.66943
FDS39,OUT049,2038.5305
FDI48,OUT027,1239.5319
DRM35,OUT049,2765.8464
FDV57,OUT035,3293.29
FDZ55,OUT013,2539.5623
FDI28,OUT035,1269.6664
FDS21,OUT045,975.6217
FDT34,OUT013,1823.8695
DRI25,OUT035,963.077
FDT47,OUT010,483.99936
DRH39,OUT045,1183.504
NCD54,OUT045,2182.1174
FDU16,OUT027,2279.0046
NCW29,OUT045,1974.5267
FDV25,OUT027,4990.516
FDM56,OUT035,1821.6128
FDZ04,OUT027,1661.5594
FDG59,OUT019,146.9902
FDI56,OUT045,1388.9623
FDS33,OUT035,1390.7516
FDC23,OUT049,3521.8135
FDT11,OUT049,2611.0684
FDG17,OUT045,3593.547
FDZ44,OUT045,1880.108
FDJ52,OUT013,2625.9592
DRI23,OUT046,2767.1023
DRE15,OUT010,188.92702
NCF07,OUT013,1679.99
NCR29,OUT049,863.814
FDE44,OUT019,132.30989
FDT23,OUT035,1422.8217
NCG06,OUT017,3259.117
NCU41,OUT010,682.48395
FDH46,OUT017,1844.8623
FDV31,OUT013,3077.6985
NCT41,OUT027,4999.7827
FDE22,OUT027,4478.782
FDC26,OUT045,1614.8372
DRF51,OUT017,637.07935
NCY53,OUT019,296.28827
FDY21,OUT017,3079.5918
FDL27,OUT013,856.4631
FDZ34,OUT049,3388.192
NCF43,OUT010,415.66718
FDC21,OUT035,1865.1611
FDL26,OUT013,2436.3984
FDT25,OUT010,231.98137
NCR30,OUT046,1181.1093
DRL23,OUT019,232.17511
NCR05,OUT049,2871.1377
NCE19,OUT018,784.69116
FDY07,OUT035,714.76404
FDB10,OUT017,3958.052
FDP57,OUT013,1936.0392
FDU48,OUT019,295.23276
FDH48,OUT035,1349.967
FDO33,OUT035,2137.7668
NCU29,OUT045,2218.505
